City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
183,Salalah,OM,2020-01-04 00:47:02,17.01,54.1,71.6,60,20,5.82
184,Auki,NG,2020-01-04 00:47:02,12.18,6.51,59.32,20,67,18.95
185,Cruzeiro Do Sul,BR,2020-01-04 00:47:03,-7.63,-72.67,76.28,89,59,2.68
186,Sitka,US,2020-01-04 00:47:03,37.17,-99.65,36.0,62,17,6.89
187,Flinders,AU,2020-01-04 00:47:03,-34.58,150.85,106.0,31,0,9.17
188,Maner,IN,2020-01-04 00:47:03,25.65,84.88,51.8,100,40,3.24
189,Port Lincoln,AU,2020-01-04 00:47:04,-34.72,135.86,61.3,72,93,10.83
190,Abnub,EG,2020-01-04 00:47:04,27.27,31.15,46.4,75,4,9.17
191,Kalmunai,LK,2020-01-04 00:47:04,7.42,81.82,81.57,76,16,10.07
192,Puerto Narino,CO,2020-01-04 00:47:04,-3.77,-70.38,78.8,100,75,2.1
193,Richards Bay,ZA,2020-01-04 00:47:05,-28.77,32.06,78.12,84,85,18.75
194,Amuntai,ID,2020-01-04 00:47:05,-2.42,115.25,76.69,89,75,1.1
195,Belmonte,PT,2020-01-04 00:47:06,40.36,-7.35,45.0,94,0,2.64
196,Hobyo,SO,2020-01-04 00:47:06,5.35,48.53,75.61,81,5,12.12
197,Port Shepstone,ZA,2020-01-04 00:44:58,-30.74,30.45,72.46,97,88,4.88
198,Tautira,PF,2020-01-04 00:47:07,-17.73,-149.15,86.0,70,75,17.22
199,Dawlatabad,AF,2020-01-04 00:47:07,36.41,64.91,42.08,82,37,4.0
200,Luderitz,NA,2020-01-04 00:47:07,-26.65,15.16,66.2,63,0,17.22
201,Griffith,AU,2020-01-04 00:47:08,-34.29,146.06,107.6,13,0,17.22
202,Jizan,SA,2020-01-04 00:47:08,16.89,42.56,80.6,83,40,0.25
203,Lompoc,US,2020-01-04 00:47:08,34.64,-120.46,68.0,34,1,5.82
204,Cherskiy,RU,2020-01-04 00:47:09,68.75,161.3,1.49,65,36,10.42
205,Sinop,TR,2020-01-04 00:46:03,42.03,35.15,42.69,70,95,2.93
206,Tatarsk,RU,2020-01-04 00:47:09,55.22,75.96,-0.63,90,9,8.99
207,Kholmsk,RU,2020-01-04 00:47:09,47.05,142.05,-0.4,84,20,19.55
208,Ballina,IE,2020-01-04 00:47:09,54.11,-9.15,46.99,92,97,5.99
209,Kapaa,US,2020-01-04 00:47:10,22.08,-159.32,80.6,65,1,16.11
210,Kaabong,UG,2020-01-04 00:47:10,3.51,34.14,70.0,62,68,8.61
211,North Bend,US,2020-01-04 00:47:10,43.41,-124.22,60.8,36,1,17.22
212,Tuktoyaktuk,CA,2020-01-04 00:47:10,69.44,-133.03,-20.2,75,20,13.87
213,Ancud,CL,2020-01-04 00:47:11,-41.87,-73.83,59.0,67,22,14.99
214,Dikson,RU,2020-01-04 00:47:11,73.51,80.55,-7.37,95,52,16.06
215,Ribeira Grande,PT,2020-01-04 00:47:11,38.52,-28.7,60.73,90,81,15.48
216,Soto La Marina,MX,2020-01-04 00:47:11,23.77,-98.21,66.25,41,75,12.97
217,Nanortalik,GL,2020-01-04 00:47:12,60.14,-45.24,31.05,61,85,5.23
218,Teteven,BG,2020-01-04 00:43:46,42.92,24.26,28.4,79,5,6.93
219,Saint George,GR,2020-01-04 00:47:12,39.45,22.34,37.99,85,0,2.13
220,Namatanai,PG,2020-01-04 00:47:13,-3.66,152.44,85.37,68,84,3.62
221,Vestmannaeyjar,IS,2020-01-04 00:47:13,63.44,-20.27,29.28,52,74,12.73
